"Pulldown stock ID","Enriched Interacors ID","Analysis","Signature accession","Signature description","Interpro description","Enriched IN signature","Enriched NOT in signature","Quantified IN signature","Quantified NOT in signature","P-value","Estimate","Adjusted P-value"
"YAF021","YDL031W","CDD","cd17959","DEADc_DDX54","-",1,10,1,634,0.0337917296661627,60.476786929071,0.0672494394048357
"YAF021","YDL031W","CDD","cd18787","SF2_C_DEAD","-",1,10,14,621,0.229315683528949,4.41476195000863,0.245826412743033
"YAF021","YDL130W","CDD","cd05831","Ribosomal_P1","-",1,10,1,634,0.0337917296661627,60.476786929071,0.0672494394048357
"YAF021","YGL094C","CDD","cd06143","PAN2_exo","-",1,10,1,634,0.0337917296661627,60.476786929071,0.0672494394048357
"YAF021","YHR216W","CDD","cd00381","IMPDH","IMP dehydrogenase/GMP reductase",1,10,3,632,0.066542179523696,20.6000991303725,0.0908701042184343
"YAF021","YHR216W","CDD","cd04601","CBS_pair_IMPDH","-",1,10,3,632,0.066542179523696,20.6000991303725,0.0908701042184343
"YAF021","YJR068W","CDD","cd00009","AAA","-",1,10,18,617,0.281788589107087,3.41611138223337,0.297320243624801
"YAF021","YJR068W","CDD","cd18140","HLD_clamp_RFC","-",1,10,1,634,0.0337917296661627,60.476786929071,0.0672494394048357
"YAF021","YJR113C","CDD","cd14868","uS7_Mitochondria_Fungi","-",1,10,1,634,0.0337917296661627,60.476786929071,0.0672494394048357
"YAF021","YKL025C","CDD","cd00180","PKc","-",1,10,1,634,0.0337917296661627,60.476786929071,0.0672494394048357
"YAF021","YKL103C","CDD","cd05639","M18","-",1,10,1,634,0.0337917296661627,60.476786929071,0.0672494394048357
"YAF021","YLR398C","CDD","cd18795","SF2_C_Ski2","-",1,10,3,632,0.066542179523696,20.6000991303725,0.0908701042184343
"YAF021","YMR189W","CDD","cd00613","GDC-P","Glycine cleavage system P protein",1,10,1,634,0.0337917296661627,60.476786929071,0.0672494394048357
"YAF021","YNL085W","CDD","cd09858","PIN_MKT1","-",1,10,1,634,0.0337917296661627,60.476786929071,0.0672494394048357
"YAF021","YNL085W","CDD","cd09902","H3TH_MKT1","Post-transcriptional regulator MKT1, H3TH domain",1,10,1,634,0.0337917296661627,60.476786929071,0.0672494394048357
"YAF021","YDL031W;YLR398C","SMART","SM00487","ultradead3","Helicase superfamily 1/2, ATP-binding domain",2,5,21,408,0.0475944699051436,7.68709462202323,0.0759245115153481
"YAF021","YDL031W;YLR398C","SMART","SM00490","helicmild6","Helicase, C-terminal",2,5,21,408,0.0475944699051436,7.68709462202323,0.0759245115153481
