"Pulldown stock ID","Enriched Interacors ID","Analysis","Signature accession","Signature description","Interpro description","Enriched IN signature","Enriched NOT in signature","Quantified IN signature","Quantified NOT in signature","P-value","Estimate","Adjusted P-value"
"YAF043","YDR033W;YER013W;YJR045C;YKL074C;YLR116W","MobiDBLite","mobidb-lite","consensus disorder prediction","-",5,0,70,0,1,0,1
"YAF043","YCL026C-A","Gene3D","G3DSA:3.40.109.10","NADH Oxidase","Nitroreductase-like",1,11,1,197,0.111278195488722,17.1889458798402,0.200659655666649
"YAF043","YDR033W","Gene3D","G3DSA:1.20.1070.10","-","-",1,11,1,197,0.111278195488722,17.1889458798402,0.200659655666649
"YAF043","YDR375C;YER013W","Gene3D","G3DSA:3.40.50.300","-","-",2,10,12,186,0.185464942243269,3.07463475850701,0.232992759142656
"YAF043","YER013W","Gene3D","G3DSA:1.20.120.1080","-","-",1,11,1,197,0.111278195488722,17.1889458798402,0.200659655666649
"YAF043","YER013W","Gene3D","G3DSA:2.40.50.140","-","-",1,11,9,189,0.452180907347566,1.90152813877184,0.466223792668919
"YAF043","YJL130C","Gene3D","G3DSA:1.10.1030.10","Carbamoyl Phosphate Synthetase; Chain A","Carbamoyl-phosphate synthetase, large subunit oligomerisation domain superfamily",1,11,1,197,0.111278195488722,17.1889458798402,0.200659655666649
"YAF043","YJL130C","Gene3D","G3DSA:3.20.20.140","-","-",1,11,1,197,0.111278195488722,17.1889458798402,0.200659655666649
"YAF043","YJL130C;YNR016C","Gene3D","G3DSA:3.30.1490.20","-","ATP-grasp fold, subdomain 1",2,10,2,196,0.0169072346417884,18.7664212724704,0.200659655666649
"YAF043","YJL130C;YNR016C","Gene3D","G3DSA:3.30.470.20","-","-",2,10,2,196,0.0169072346417884,18.7664212724704,0.200659655666649
"YAF043","YJL130C","Gene3D","G3DSA:3.40.50.1370","-","Aspartate/ornithine carbamoyltransferase superfamily",1,11,1,197,0.111278195488722,17.1889458798402,0.200659655666649
"YAF043","YJL130C","Gene3D","G3DSA:3.40.50.1380","-","Methylglyoxal synthase-like domain superfamily",1,11,2,196,0.162550607287449,8.68658147402306,0.209173649687726
"YAF043","YJL130C","Gene3D","G3DSA:3.40.50.20","-","-",1,11,1,197,0.111278195488722,17.1889458798402,0.200659655666649
"YAF043","YJL130C","Gene3D","G3DSA:3.40.50.880","-","Class I glutamine amidotransferase-like",1,11,1,197,0.111278195488722,17.1889458798402,0.200659655666649
"YAF043","YJL130C","Gene3D","G3DSA:3.50.30.20","Carbamoyl phosphate synthetase","Carbamoyl-phosphate synthase small subunit, N-terminal domain superfamily",1,11,1,197,0.111278195488722,17.1889458798402,0.200659655666649
"YAF043","YJR045C","Gene3D","G3DSA:1.20.1270.10","-","Heat shock protein 70kD, C-terminal domain superfamily",1,11,6,192,0.34168787116505,2.88621213838686,0.368312900087001
"YAF043","YJR045C","Gene3D","G3DSA:2.60.34.10","Substrate Binding Domain Of DNAk; Chain A","Heat shock protein 70kD, peptide-binding domain superfamily",1,11,7,191,0.3806028738548,2.46501135235626,0.399873905442385
"YAF043","YJR045C","Gene3D","G3DSA:3.30.30.30","-","-",1,11,7,191,0.3806028738548,2.46501135235626,0.399873905442385
"YAF043","YJR045C","Gene3D","G3DSA:3.30.420.40","-","-",1,11,10,188,0.485050052906712,1.70370071280565,0.497026597422927
"YAF043","YJR045C","Gene3D","G3DSA:3.90.640.10","Actin; Chain A","-",1,11,8,190,0.417398742734713,2.14837813009762,0.433051195587265
"YAF043","YKL074C","Gene3D","G3DSA:3.30.70.330","-","Nucleotide-binding alpha-beta plait domain superfamily",1,11,3,195,0.211098398169337,5.80550813988051,0.259572845156369
"YAF043","YLR058C","Gene3D","G3DSA:3.40.640.10","-","Pyridoxal phosphate-dependent transferase, major domain",1,11,1,197,0.111278195488722,17.1889458798402,0.200659655666649
"YAF043","YLR058C","Gene3D","G3DSA:3.90.1150.10","Aspartate Aminotransferase","Pyridoxal phosphate-dependent transferase domain 1",1,11,1,197,0.111278195488722,17.1889458798402,0.200659655666649
"YAF043","YLR109W","Gene3D","G3DSA:3.40.30.10","Glutaredoxin","Thioredoxin-like superfamily",1,11,4,194,0.257053831285686,4.35172963005533,0.294282317196027
"YAF043","YLR116W","Gene3D","G3DSA:3.30.1370.10","-","K Homology domain, type 1 superfamily",1,11,1,197,0.111278195488722,17.1889458798402,0.200659655666649
"YAF043","YLR116W","Gene3D","G3DSA:4.10.60.10","-","-",1,11,1,197,0.111278195488722,17.1889458798402,0.200659655666649
"YAF043","YNR016C","Gene3D","G3DSA:2.40.460.10","Biotin dependent carboxylase carboxyltransferase","-",1,11,1,197,0.111278195488722,17.1889458798402,0.200659655666649
