"Pulldown stock ID","Enriched Interacors ID","Analysis","Signature accession","Signature description","Interpro description","Enriched IN signature","Enriched NOT in signature","Quantified IN signature","Quantified NOT in signature","P-value","Estimate","Adjusted P-value"
"YAF006","YBL047C","ProSiteProfiles","PS50030","Ubiquitin-associated domain (UBA) profile.","Ubiquitin-associated domain",1,11,2,228,0.142064744007407,10.099247819391,0.231419952838125
"YAF006","YBL047C","ProSiteProfiles","PS50031","EH domain profile.","EH domain",1,11,1,229,0.0969102568499023,19.9753786710434,0.206707123982231
"YAF006","YBL047C","ProSiteProfiles","PS50222","EF-hand calcium-binding domain profile.","EF-hand domain",1,11,1,229,0.0969102568499023,19.9753786710434,0.206707123982231
"YAF006","YCL040W;YFR053C","ProSiteProfiles","PS51748","Hexokinase domain profile.","Hexokinase",2,10,4,226,0.0303342482949896,11.0037888268007,0.206707123982231
"YAF006","YDL147W;YFR052W","ProSiteProfiles","PS50250","PCI domain profile.","Proteasome component (PCI) domain",2,10,8,222,0.0813359602045317,5.47232923767831,0.206707123982231
"YAF006","YDL195W;YLR208W","ProSiteProfiles","PS50082","Trp-Asp (WD) repeats profile.","WD40 repeat",2,10,8,222,0.0813359602045317,5.47232923767831,0.206707123982231
"YAF006","YDL195W;YLR208W","ProSiteProfiles","PS50294","Trp-Asp (WD) repeats circular profile.","WD40-repeat-containing domain",2,10,9,221,0.0966640587550679,4.85048867815823,0.206707123982231
"YAF006","YFL022C","ProSiteProfiles","PS50862","Aminoacyl-transfer RNA synthetases class-II family profile.","Aminoacyl-tRNA synthetase, class II",1,11,9,221,0.404619493270386,2.2221608487191,0.426952387379466
"YAF006","YFL038C","ProSiteProfiles","PS51419","small GTPase Rab1 family profile.","-",1,11,5,225,0.26540473355681,4.0477366611441,0.312523689876679
"YAF006","YGL078C","ProSiteProfiles","PS51192","Superfamilies 1 and 2 helicase ATP-binding type-1 domain profile.","Helicase superfamily 1/2, ATP-binding domain",1,11,10,220,0.435415036721917,1.99240323350722,0.455015713616152
"YAF006","YGL078C","ProSiteProfiles","PS51194","Superfamilies 1 and 2 helicase C-terminal domain profile.","Helicase, C-terminal",1,11,10,220,0.435415036721917,1.99240323350722,0.455015713616152
"YAF006","YGL078C","ProSiteProfiles","PS51195","DEAD-box RNA helicase Q motif profile.","RNA helicase, DEAD-box type, Q motif",1,11,8,222,0.3722911399638,2.50853541527633,0.406022216403473
"YAF006","YHR216W","ProSiteProfiles","PS51371","CBS domain profile.","CBS domain",1,11,4,226,0.226226319346507,5.06629582247086,0.278498309801571
"YAF006","YMR079W","ProSiteProfiles","PS50191","CRAL-TRIO lipid binding domain profile.","CRAL-TRIO lipid binding domain",1,11,3,227,0.185140991170215,6.75342255957372,0.256284439038948
"YAF006","YBL047C","Pfam","PF00627","UBA/TS-N domain","Ubiquitin-associated domain",1,32,2,569,0.155358359245553,8.81128947207713,0.231419952838125
"YAF006","YBL047C","Pfam","PF12763","Cytoskeletal-regulatory complex EF hand","EH domain",1,32,1,570,0.106372112945208,17.5539469321086,0.206707123982231
"YAF006","YCL040W;YFR053C","Pfam","PF00349","Hexokinase","Hexokinase, N-terminal",2,31,4,567,0.0378457629665735,9.06225974410387,0.206707123982231
"YAF006","YCL040W;YFR053C","Pfam","PF03727","Hexokinase","Hexokinase, C-terminal",2,31,4,567,0.0378457629665735,9.06225974410387,0.206707123982231
"YAF006","YDL130W","Pfam","PF00428","60s Acidic ribosomal protein","-",1,32,4,567,0.245640853425363,4.40884444167343,0.292429587411147
"YAF006","YDL147W","Pfam","PF01399","PCI domain","Proteasome component (PCI) domain",1,32,6,565,0.32653499566417,2.93426798932299,0.367210635262474
"YAF006","YDL147W","Pfam","PF18098","26S proteasome regulatory subunit RPN5 C-terminal domain","26S proteasome regulatory subunit RPN5, C-terminal domain",1,32,1,570,0.106372112945208,17.5539469321086,0.206707123982231
"YAF006","YDL195W;YLR208W","Pfam","PF00400","WD domain, G-beta repeat","WD40 repeat",2,31,8,563,0.0989895463488826,4.51868805078427,0.206707123982231
"YAF006","YDL195W","Pfam","PF07304","Steroid receptor RNA activator (SRA1)","SRA1/Sec31",1,32,1,570,0.106372112945208,17.5539469321086,0.206707123982231
"YAF006","YDL195W","Pfam","PF11549","Protein transport protein SEC31","Protein transport protein SEC31",1,32,1,570,0.106372112945208,17.5539469321086,0.206707123982231
"YAF006","YDL195W","Pfam","PF12931","Sec23-binding domain of Sec16","Ancestral coatomer element 1, Sec16/Sec31",1,32,1,570,0.106372112945208,17.5539469321086,0.206707123982231
"YAF006","YDR101C","Pfam","PF00557","Metallopeptidase family M24","Peptidase M24",1,32,4,567,0.245640853425363,4.40884444167343,0.292429587411147
