"Pulldown stock ID","Enriched Interacors ID","Analysis","Signature accession","Signature description","Interpro description","Enriched IN signature","Enriched NOT in signature","Quantified IN signature","Quantified NOT in signature","P-value","Estimate","Adjusted P-value"
"YAF035","YAL043C","Gene3D","G3DSA:1.25.10.10","-","Armadillo-like helical",1,12,6,183,0.37684388855103,2.5246227943275,0.38740960505246
"YAF035","YDL145C","Gene3D","G3DSA:1.25.40.470","-","-",1,12,2,187,0.181754100783212,7.61417138706129,0.197843544415451
"YAF035","YDL145C;YDR301W;YNL317W","Gene3D","G3DSA:2.130.10.10","-","WD40/YVTN repeat-like-containing domain superfamily",3,10,6,183,0.0140856573501512,8.9280135838326,0.165110578644413
"YAF035","YDR214W","Gene3D","G3DSA:3.15.10.20","-","Activator of Hsp90 ATPase, Aha1",1,12,1,188,0.124870696024826,15.0918995479013,0.165110578644413
"YAF035","YDR214W","Gene3D","G3DSA:3.30.530.20","-","START-like domain superfamily",1,12,1,188,0.124870696024826,15.0918995479013,0.165110578644413
"YAF035","YER133W","Gene3D","G3DSA:3.60.21.10","-","Metallo-dependent phosphatase-like",1,12,1,188,0.124870696024826,15.0918995479013,0.165110578644413
"YAF035","YGR156W","Gene3D","G3DSA:3.30.70.330","-","Nucleotide-binding alpha-beta plait domain superfamily",1,12,5,184,0.332575968065583,3.03997941853288,0.34512600459636
"YAF035","YKL059C","Gene3D","G3DSA:3.10.20.90","-","-",1,12,2,187,0.181754100783212,7.61417138706129,0.197843544415451
"YAF035","YKL059C","Gene3D","G3DSA:3.30.40.10","Zinc/RING finger domain","Zinc finger, RING/FYVE/PHD-type",1,12,1,188,0.124870696024826,15.0918995479013,0.165110578644413
"YAF035","YKL059C","Gene3D","G3DSA:4.10.60.10","-","-",1,12,1,188,0.124870696024826,15.0918995479013,0.165110578644413
"YAF035","YKR002W","Gene3D","G3DSA:1.10.1410.10","-","-",1,12,1,188,0.124870696024826,15.0918995479013,0.165110578644413
"YAF035","YKR002W","Gene3D","G3DSA:3.30.460.10","Beta Polymerase","Nucleotidyltransferase superfamily",1,12,1,188,0.124870696024826,15.0918995479013,0.165110578644413
"YAF035","YKR002W","Gene3D","G3DSA:3.30.70.590","-","-",1,12,1,188,0.124870696024826,15.0918995479013,0.165110578644413
"YAF035","YLR115W;YLR277C","Gene3D","G3DSA:3.40.50.10890","-","-",2,11,2,187,0.0213943516904754,16.3483588054951,0.165110578644413
"YAF035","YLR115W;YLR277C","Gene3D","G3DSA:3.60.15.10","-","Ribonuclease Z/Hydroxyacylglutathione hydrolase-like",2,11,2,187,0.0213943516904754,16.3483588054951,0.165110578644413
"YAF035","YNL222W","Gene3D","G3DSA:3.40.50.2300","-","-",1,12,1,188,0.124870696024826,15.0918995479013,0.165110578644413
