"Pulldown stock ID","Enriched Interacors ID","Analysis","Signature accession","Signature description","Interpro description","Enriched IN signature","Enriched NOT in signature","Quantified IN signature","Quantified NOT in signature","P-value","Estimate","Adjusted P-value"
"YAF025","YAL019W","CDD","cd17998","DEXHc_SMARCAD1","-",1,50,1,653,0.139543036750484,12.9412844233378,0.289402688448557
"YAF025","YAL019W","CDD","cd18793","SF2_C_SNF","-",1,50,7,647,0.453293818692748,1.84641618912152,0.494697033628464
"YAF025","YBL026W","CDD","cd01725","LSm2","U6 snRNA-associated Sm-like protein LSm2",1,50,1,653,0.139543036750484,12.9412844233378,0.289402688448557
"YAF025","YBL047C","CDD","cd00052","EH","EH domain",1,50,1,653,0.139543036750484,12.9412844233378,0.289402688448557
"YAF025","YBL047C","CDD","cd14285","UBA_scEDE1_like","-",1,50,1,653,0.139543036750484,12.9412844233378,0.289402688448557
"YAF025","YBL076C","CDD","cd00818","IleRS_core","-",1,50,1,653,0.139543036750484,12.9412844233378,0.289402688448557
"YAF025","YBL076C","CDD","cd07961","Anticodon_Ia_Ile_ABEc","Isoleucyl tRNA synthetase type 2, anticodon-binding domain",1,50,1,653,0.139543036750484,12.9412844233378,0.289402688448557
"YAF025","YBL099W","CDD","cd01132","F1_ATPase_alpha","ATP synthase, F1 complex, alpha subunit nucleotide-binding domain",1,50,1,653,0.139543036750484,12.9412844233378,0.289402688448557
"YAF025","YBL099W","CDD","cd18113","ATP-synt_F1_alpha_C","ATP synthase, alpha subunit, C-terminal",1,50,1,653,0.139543036750484,12.9412844233378,0.289402688448557
"YAF025","YBL099W","CDD","cd18116","ATP-synt_F1_alpha_N","-",1,50,1,653,0.139543036750484,12.9412844233378,0.289402688448557
"YAF025","YBR072W","CDD","cd06464","ACD_sHsps-like","-",1,50,1,653,0.139543036750484,12.9412844233378,0.289402688448557
"YAF025","YCL037C","CDD","cd07323","LAM","-",1,50,1,653,0.139543036750484,12.9412844233378,0.289402688448557
"YAF025","YCL040W;YFR053C","CDD","cd00012","NBD_sugar-kinase_HSP70_actin","-",2,49,8,646,0.159134626521752,3.28686129858103,0.302668745796262
"YAF025","YCR009C","CDD","cd07591","BAR_Rvs161p","Rvs161/Hob3, BAR domain",1,50,1,653,0.139543036750484,12.9412844233378,0.289402688448557
"YAF025","YCR057C","CDD","cd00200","WD40","-",1,50,11,643,0.596859189683486,1.1688136954935,0.620125065143412
"YAF025","YDL160C","CDD","cd17940","DEADc_DDX6","-",1,50,1,653,0.139543036750484,12.9412844233378,0.289402688448557
"YAF025","YDL160C","CDD","cd18787","SF2_C_DEAD","-",1,50,19,635,0.781994913823749,0.668766286071072,0.79344432691048
"YAF025","YDR129C","CDD","cd00014","CH","Calponin homology domain",1,50,1,653,0.139543036750484,12.9412844233378,0.289402688448557
"YAF025","YDR174W","CDD","cd01390","HMGB-UBF_HMG-box","-",1,50,2,652,0.201965945890918,6.48379010495157,0.302668745796262
"YAF025","YDR227W","CDD","cd13746","Sir4p-SID_like","Sir4, SID domain",1,50,1,653,0.139543036750484,12.9412844233378,0.289402688448557
"YAF025","YDR375C;YLR106C","CDD","cd00009","AAA","-",2,49,21,633,0.506520150861649,1.22992668227419,0.539777642115637
"YAF025","YDR507C","CDD","cd12194","Kcc4p_like_C","-",1,50,1,653,0.139543036750484,12.9412844233378,0.289402688448557
"YAF025","YER004W","CDD","cd05250","CC3_like_SDR_a","-",1,50,1,653,0.139543036750484,12.9412844233378,0.289402688448557
"YAF025","YER112W","CDD","cd01723","LSm4","Sm-like protein Lsm4",1,50,1,653,0.139543036750484,12.9412844233378,0.289402688448557
"YAF025","YER172C","CDD","cd18019","DEXHc_Brr2_1","-",1,50,1,653,0.139543036750484,12.9412844233378,0.289402688448557
"YAF025","YER172C","CDD","cd18021","DEXHc_Brr2_2","-",1,50,1,653,0.139543036750484,12.9412844233378,0.289402688448557
"YAF025","YER172C","CDD","cd18795","SF2_C_Ski2","-",1,50,4,650,0.313784317080081,3.24114771804346,0.382838964324817
"YAF025","YFL016C","CDD","cd06257","DnaJ","DnaJ domain",1,50,7,647,0.453293818692748,1.84641618912152,0.494697033628464
"YAF025","YFL016C","CDD","cd10719","DnaJ_zf","Heat shock protein DnaJ, cysteine-rich domain",1,50,3,651,0.259942778881749,4.32371983450242,0.341826833232857
"YAF025","YFL016C","CDD","cd10747","DnaJ_C","-",1,50,4,650,0.313784317080081,3.24114771804346,0.382838964324817
"YAF025","YGL173C","CDD","cd18673","PIN_XRN1-2-like","-",1,50,1,653,0.139543036750484,12.9412844233378,0.289402688448557
"YAF025","YGR159C","CDD","cd12447","RRM1_gar2","Gar2, RNA recognition motif 1",1,50,1,653,0.139543036750484,12.9412844233378,0.289402688448557
"YAF025","YGR159C","CDD","cd12448","RRM2_gar2","Gar2, RNA recognition motif 2",1,50,1,653,0.139543036750484,12.9412844233378,0.289402688448557
"YAF025","YHR214C-B","CDD","cd09272","RNase_HI_RT_Ty1","-",1,50,3,651,0.259942778881749,4.32371983450242,0.341826833232857
"YAF025","YJL124C","CDD","cd01728","LSm1","Sm-like protein Lsm1",1,50,1,653,0.139543036750484,12.9412844233378,0.289402688448557
"YAF025","YJR066W","CDD","cd05169","PIKKc_TOR","-",1,50,2,652,0.201965945890918,6.48379010495157,0.302668745796262
"YAF025","YJR072C","CDD","cd17870","GPN1","-",1,50,1,653,0.139543036750484,12.9412844233378,0.289402688448557
"YAF025","YJR121W","CDD","cd01133","F1-ATPase_beta","-",1,50,1,653,0.139543036750484,12.9412844233378,0.289402688448557
