"Pulldown stock ID","Enriched Interacors ID","Analysis","Signature accession","Signature description","Interpro description","Enriched IN signature","Enriched NOT in signature","Quantified IN signature","Quantified NOT in signature","P-value","Estimate","Adjusted P-value"
"YAF007","YBR146W","PANTHER","PTHR21569","RIBOSOMAL PROTEIN S9","Ribosomal protein S9",1,24,2,592,0.116516268248957,12.1807344249866,0.165830401478192
"YAF007","YBR146W","PANTHER","PTHR21569:SF1","28S RIBOSOMAL PROTEIN S9, MITOCHONDRIAL","-",1,24,1,593,0.0792069890364978,24.2300230758434,0.165830401478192
"YAF007","YDR041W","PANTHER","PTHR11700","30S RIBOSOMAL PROTEIN S10 FAMILY MEMBER","Ribosomal protein S10",1,24,2,592,0.116516268248957,12.1807344249866,0.165830401478192
"YAF007","YDR041W","PANTHER","PTHR11700:SF9","37S RIBOSOMAL PROTEIN S10, MITOCHONDRIAL","-",1,24,1,593,0.0792069890364978,24.2300230758434,0.165830401478192
"YAF007","YDR337W","PANTHER","PTHR23321","RIBOSOMAL PROTEIN S15, BACTERIAL AND ORGANELLAR","Ribosomal protein S15, bacterial-type",1,24,1,593,0.0792069890364978,24.2300230758434,0.165830401478192
"YAF007","YDR337W","PANTHER","PTHR23321:SF26","37S RIBOSOMAL PROTEIN S28, MITOCHONDRIAL","-",1,24,1,593,0.0792069890364978,24.2300230758434,0.165830401478192
"YAF007","YER055C","PANTHER","PTHR21403","ATP PHOSPHORIBOSYLTRANSFERASE  ATP-PRTASE","ATP phosphoribosyltransferase HisG",1,24,1,593,0.0792069890364978,24.2300230758434,0.165830401478192
"YAF007","YER055C","PANTHER","PTHR21403:SF4","ATP PHOSPHORIBOSYLTRANSFERASE","-",1,24,1,593,0.0792069890364978,24.2300230758434,0.165830401478192
"YAF007","YGL123W","PANTHER","PTHR13718","RIBOSOMAL S SUBUNIT","Ribosomal protein S5",1,24,2,592,0.116516268248957,12.1807344249866,0.165830401478192
"YAF007","YGL123W","PANTHER","PTHR13718:SF103","BNAC04G47870D PROTEIN","-",1,24,1,593,0.0792069890364978,24.2300230758434,0.165830401478192
"YAF007","YGL129C","PANTHER","PTHR12810","MITOCHONDRIAL 28S RIBOSOMAL PROTEIN S29","Ribosomal protein S23/S29, mitochondrial",1,24,1,593,0.0792069890364978,24.2300230758434,0.165830401478192
"YAF007","YGR165W","PANTHER","PTHR28158","37S RIBOSOMAL PROTEIN S35, MITOCHONDRIAL","Ribosomal protein S35, mitochondrial",1,24,1,593,0.0792069890364978,24.2300230758434,0.165830401478192
"YAF007","YGR175C","PANTHER","PTHR10835","SQUALENE MONOOXYGENASE","Squalene monooxygenase",1,24,1,593,0.0792069890364978,24.2300230758434,0.165830401478192
"YAF007","YGR175C","PANTHER","PTHR10835:SF0","SQUALENE MONOOXYGENASE","-",1,24,1,593,0.0792069890364978,24.2300230758434,0.165830401478192
"YAF007","YGR198W","PANTHER","PTHR23083","TETRATRICOPEPTIDE REPEAT PROTEIN, TPR","-",1,24,1,593,0.0792069890364978,24.2300230758434,0.165830401478192
"YAF007","YGR198W","PANTHER","PTHR23083:SF464","LETHAL (2) K14710, ISOFORM A","-",1,24,1,593,0.0792069890364978,24.2300230758434,0.165830401478192
"YAF007","YHL004W","PANTHER","PTHR12534","30S RIBOSOMAL PROTEIN S2  PROKARYOTIC AND ORGANELLAR","Ribosomal protein S2, bacteria/mitochondria/plastid",1,24,1,593,0.0792069890364978,24.2300230758434,0.165830401478192
"YAF007","YJL052W","PANTHER","PTHR10836","GLYCERALDEHYDE 3-PHOSPHATE DEHYDROGENASE","Glyceraldehyde/Erythrose phosphate dehydrogenase family",1,24,3,591,0.152371939180412,8.13686446867562,0.193927922593252
