"Pulldown stock ID","Enriched Interacors ID","Analysis","Signature accession","Signature description","Interpro description","Enriched IN signature","Enriched NOT in signature","Quantified IN signature","Quantified NOT in signature","P-value","Estimate","Adjusted P-value"
"YAF040","YAL043C;YLR249W","Gene3D","G3DSA:1.25.10.10","-","Armadillo-like helical",2,38,5,241,0.254403406183539,2.52574088296535,0.362626234486217
"YAF040","YBR072W","Gene3D","G3DSA:2.60.40.790","-","HSP20-like chaperone",1,39,1,245,0.260581523739419,6.21568591219465,0.362626234486217
"YAF040","YDL192W;YDR172W;YLR249W","Gene3D","G3DSA:3.40.50.300","-","-",3,37,18,228,0.586309676716914,1.02693310478298,0.607865179537388
"YAF040","YDR023W","Gene3D","G3DSA:1.10.287.40","-","Serine-tRNA synthetase, type1, N-terminal domain superfamily",1,39,1,245,0.260581523739419,6.21568591219465,0.362626234486217
"YAF040","YDR023W","Gene3D","G3DSA:3.30.930.10","Bira Bifunctional Protein; Domain 2","-",1,39,8,238,0.74763003225528,0.763479587047315,0.754767311799483
"YAF040","YDR172W","Gene3D","G3DSA:2.40.30.10","Translation factors","-",1,39,6,240,0.655878495161634,1.02555233527979,0.676674642569198
"YAF040","YDR225W","Gene3D","G3DSA:1.10.20.10","Histone","Histone-fold",1,39,3,243,0.454516494619489,2.07020299000524,0.483066525688553
"YAF040","YDR301W;YNL317W","Gene3D","G3DSA:2.130.10.10","-","WD40/YVTN repeat-like-containing domain superfamily",2,38,3,243,0.145022307169554,4.23045140805814,0.362626234486217
"YAF040","YDR502C;YLR180W","Gene3D","G3DSA:3.30.300.10","-","-",2,38,3,243,0.145022307169554,4.23045140805814,0.362626234486217
"YAF040","YEL034W","Gene3D","G3DSA:2.30.30.30","-","Ribosomal protein L2, domain 2",1,39,8,238,0.74763003225528,0.763479587047315,0.754767311799483
"YAF040","YEL034W","Gene3D","G3DSA:2.40.50.140","-","-",1,39,8,238,0.74763003225528,0.763479587047315,0.754767311799483
"YAF040","YER165W","Gene3D","G3DSA:1.10.1900.10","-","-",1,39,1,245,0.260581523739419,6.21568591219465,0.362626234486217
"YAF040","YER165W;YGR156W","Gene3D","G3DSA:3.30.70.330","-","Nucleotide-binding alpha-beta plait domain superfamily",2,38,5,241,0.254403406183539,2.52574088296535,0.362626234486217
"YAF040","YER177W","Gene3D","G3DSA:1.20.190.20","-","14-3-3 domain superfamily",1,39,1,245,0.260581523739419,6.21568591219465,0.362626234486217
"YAF040","YFL039C;YGL253W","Gene3D","G3DSA:3.30.420.40","-","-",2,38,9,237,0.471136173385692,1.38420410057726,0.49822650335537
"YAF040","YFL039C","Gene3D","G3DSA:3.90.640.10","Actin; Chain A","-",1,39,8,238,0.74763003225528,0.763479587047315,0.754767311799483
"YAF040","YGL253W","Gene3D","G3DSA:3.40.367.20","-","-",1,39,1,245,0.260581523739419,6.21568591219465,0.362626234486217
"YAF040","YGR175C","Gene3D","G3DSA:3.30.9.50","-","-",1,39,1,245,0.260581523739419,6.21568591219465,0.362626234486217
