"Pulldown stock ID","Enriched Interacors ID","Analysis","Signature accession","Signature description","Interpro description","Enriched IN signature","Enriched NOT in signature","Quantified IN signature","Quantified NOT in signature","P-value","Estimate","Adjusted P-value"
"YAF030","YBR079C","SMART","SM00088","PINT_4","Proteasome component (PCI) domain",1,61,4,228,0.696813861969571,0.934658685492547,0.724785138601171
"YAF030","YBR079C","SMART","SM00753","motif in proteasome subunits, Int-6, Nip-1 and TRIP-15","-",1,61,4,228,0.696813861969571,0.934658685492547,0.724785138601171
"YAF030","YBR142W;YDL084W;YDL160C;YDR194C;YGL078C;YKR059W;YOR046C;YOR204W","SMART","SM00487","ultradead3","Helicase superfamily 1/2, ATP-binding domain",8,54,24,208,0.353773370976602,1.28279754577572,0.497630102938108
"YAF030","YBR142W;YDL084W;YDL160C;YDR194C;YGL078C;YKR059W;YOR046C;YOR204W","SMART","SM00490","helicmild6","Helicase, C-terminal",8,54,24,208,0.353773370976602,1.28279754577572,0.497630102938108
"YAF030","YBR143C","SMART","SM01194","eRF1_1_2","eRF1 domain 1/Pelota-like",1,61,1,231,0.37786445636275,3.76440629843288,0.497630102938108
"YAF030","YCL037C","SMART","SM00715","la","La-type HTH domain",1,61,1,231,0.37786445636275,3.76440629843288,0.497630102938108
"YAF030","YCR088W","SMART","SM00102","adf_2","Actin-depolymerising factor homology domain",1,61,2,230,0.509961729326823,1.88041199687452,0.564383479171587
"YAF030","YCR088W","SMART","SM00326","SH3_2","SH3 domain",1,61,3,229,0.614368508645507,1.25035170740766,0.652118862791195
"YAF030","YDL014W","SMART","SM01206","Fibrillarin_2","Fibrillarin",1,61,1,231,0.37786445636275,3.76440629843288,0.497630102938108
"YAF030","YDL140C;YOR341W","SMART","SM00663","rpolaneu7","RNA polymerase, N-terminal",2,60,2,230,0.196741391370773,3.81027725444677,0.48239442318835
"YAF030","YDL145C","SMART","SM00320","WD40_4","WD40 repeat",1,61,14,218,0.974055445438472,0.256061129451604,0.976271726315465
"YAF030","YDL192W;YLR293C","SMART","SM00175","rab_sub_5","-",2,60,2,230,0.196741391370773,3.81027725444677,0.48239442318835
"YAF030","YDL192W;YPL218W","SMART","SM00177","arf_sub_2","-",2,60,2,230,0.196741391370773,3.81027725444677,0.48239442318835
"YAF030","YDL192W;YPL218W","SMART","SM00178","sar_sub_1","-",2,60,2,230,0.196741391370773,3.81027725444677,0.48239442318835
"YAF030","YDR099W","SMART","SM00101","1433_4","14-3-3 domain",1,61,1,231,0.37786445636275,3.76440629843288,0.497630102938108
"YAF030","YDR214W","SMART","SM01000","Aha1_N_2","Activator of Hsp90 ATPase, N-terminal",1,61,1,231,0.37786445636275,3.76440629843288,0.497630102938108
"YAF030","YDR224C","SMART","SM00427","h2b3","Histone H2B",1,61,1,231,0.37786445636275,3.76440629843288,0.497630102938108
"YAF030","YDR225W","SMART","SM00414","h2a4","Histone H2A",1,61,1,231,0.37786445636275,3.76440629843288,0.497630102938108
"YAF030","YDR238C","SMART","SM00185","arm_5","Armadillo",1,61,2,230,0.509961729326823,1.88041199687452,0.564383479171587
"YAF030","YEL034W","SMART","SM01376","eIF_5a_2","Translation elongation factor, IF5A C-terminal",1,61,1,231,0.37786445636275,3.76440629843288,0.497630102938108
