"Pulldown stock ID","Enriched Interacors ID","Analysis","Signature accession","Signature description","Interpro description","Enriched IN signature","Enriched NOT in signature","Quantified IN signature","Quantified NOT in signature","P-value","Estimate","Adjusted P-value"
"YAF014","YBR154C","Pfam","PF01191","RNA polymerase Rpb5, C-terminal domain","RNA polymerase, subunit H/Rpb5 C-terminal",1,34,1,595,0.107941539003346,17.26140389831,0.181942697186052
"YAF014","YBR154C","Pfam","PF03871","RNA polymerase Rpb5, N-terminal domain","RNA polymerase, Rpb5, N-terminal",1,34,1,595,0.107941539003346,17.26140389831,0.181942697186052
"YAF014","YCR093W","Pfam","PF04054","CCR4-Not complex component, Not1","CCR4-Not complex component, Not1, C-terminal",1,34,1,595,0.107941539003346,17.26140389831,0.181942697186052
"YAF014","YCR093W","Pfam","PF12842","Domain of unknown function (DUF3819)","CCR4-Not complex, Not1 subunit, domain of unknown function DUF3819",1,34,1,595,0.107941539003346,17.26140389831,0.181942697186052
"YAF014","YCR093W","Pfam","PF16415","CCR4-NOT transcription complex subunit 1 CAF1-binding domain","CCR4-NOT transcription complex subunit 1, CAF1-binding domain",1,34,1,595,0.107941539003346,17.26140389831,0.181942697186052
"YAF014","YCR093W","Pfam","PF16417","CCR4-NOT transcription complex subunit 1 TTP binding domain","CCR4-NOT transcription complex subunit 1, TTP binding domain",1,34,1,595,0.107941539003346,17.26140389831,0.181942697186052
"YAF014","YCR093W","Pfam","PF16418","CCR4-NOT transcription complex subunit 1 HEAT repeat","CCR4-NOT transcription complex subunit 1, HEAT repeat",1,34,1,595,0.107941539003346,17.26140389831,0.181942697186052
"YAF014","YCR093W","Pfam","PF16419","CCR4-NOT transcription complex subunit 1 HEAT repeat","CCR4-NOT transcription complex subunit 1, HEAT repeat 1",1,34,1,595,0.107941539003346,17.26140389831,0.181942697186052
"YAF014","YDL140C","Pfam","PF00623","RNA polymerase Rpb1, domain 2","RNA polymerase, alpha subunit",1,34,3,593,0.204529339821617,5.7791931223567,0.23303517115564
"YAF014","YDL140C","Pfam","PF04983","RNA polymerase Rpb1, domain 3","RNA polymerase Rpb1, domain 3",1,34,3,593,0.204529339821617,5.7791931223567,0.23303517115564
"YAF014","YDL140C","Pfam","PF04990","RNA polymerase Rpb1, domain 7","RNA polymerase Rpb1, domain 7",1,34,1,595,0.107941539003346,17.26140389831,0.181942697186052
