"Pulldown stock ID","Enriched Interacors ID","Analysis","Signature accession","Signature description","Interpro description","Enriched IN signature","Enriched NOT in signature","Quantified IN signature","Quantified NOT in signature","P-value","Estimate","Adjusted P-value"
"YAF009","YER148W","PANTHER","PTHR10126","TATA-BOX BINDING PROTEIN","TATA-box binding protein",1,9,1,591,0.0329738365183166,62.348231663011,0.0608632279852172
"YAF009","YER148W","PANTHER","PTHR10126:SF48","TATA-BOX-BINDING PROTEIN 1","-",1,9,1,591,0.0329738365183166,62.348231663011,0.0608632279852172
"YAF009","YFR028C","PANTHER","PTHR23339","TYROSINE SPECIFIC PROTEIN PHOSPHATASE AND DUAL SPECIFICITY PROTEIN PHOSPHATASE","-",1,9,1,591,0.0329738365183166,62.348231663011,0.0608632279852172
"YAF009","YFR028C","PANTHER","PTHR23339:SF27","CELL DIVISION CYCLE 14, ISOFORM A","Tyrosine-protein phosphatase CDC14",1,9,1,591,0.0329738365183166,62.348231663011,0.0608632279852172
"YAF009","YIR009W","PANTHER","PTHR10501","U1 SMALL NUCLEAR RIBONUCLEOPROTEIN A/U2 SMALL NUCLEAR RIBONUCLEOPROTEIN B","-",1,9,2,590,0.0490909392430114,31.6931153765626,0.0701481316328156
"YAF009","YIR009W","PANTHER","PTHR10501:SF64","U2 SMALL NUCLEAR RIBONUCLEOPROTEIN B''","-",1,9,1,591,0.0329738365183166,62.348231663011,0.0608632279852172
"YAF009","YJL052W","PANTHER","PTHR10836","GLYCERALDEHYDE 3-PHOSPHATE DEHYDROGENASE","Glyceraldehyde/Erythrose phosphate dehydrogenase family",1,9,3,589,0.0649658818266007,21.2834082677473,0.0822027380578758
"YAF009","YJL052W","PANTHER","PTHR10836:SF76","GLYCERALDEHYDE-3-PHOSPHATE DEHYDROGENASE-RELATED","-",1,9,3,589,0.0649658818266007,21.2834082677473,0.0822027380578758
"YAF009","YLL036C","PANTHER","PTHR43995","PRE-MRNA-PROCESSING FACTOR 19","Pre-mRNA-processing factor 19",1,9,1,591,0.0329738365183166,62.348231663011,0.0608632279852172
"YAF009","YLL036C","PANTHER","PTHR43995:SF1","PRE-MRNA-PROCESSING FACTOR 19","-",1,9,1,591,0.0329738365183166,62.348231663011,0.0608632279852172
