"Pulldown stock ID","Enriched Interacors ID","Analysis","Signature accession","Signature description","Interpro description","Enriched IN signature","Enriched NOT in signature","Quantified IN signature","Quantified NOT in signature","P-value","Estimate","Adjusted P-value"
"YAF031","YAL035W;YDL145C;YDL182W;YDR194C;YDR214W;YDR233C;YER025W;YER036C;YER165W;YGR103W;YGR159C;YGR285C;YHL034C;YHR020W;YHR052W;YHR064C;YKL029C;YKR001C;YLR150W;YLR175W;YLR449W;YMR080C;YMR235C;YMR246W;YMR290C;YNL132W;YOL038W;YOR230W;YOR341W;YPL106C;YPR041W","MobiDBLite","mobidb-lite","consensus disorder prediction","-",31,0,259,0,1,0,1
"YAF031","YBL099W;YJR121W","ProSitePatterns","PS00152","ATP synthase alpha and beta subunits signature.","ATPase, alpha/beta subunit, nucleotide-binding domain, active site",2,48,4,333,0.174780648938465,3.45199206549475,0.446070579052497
"YAF031","YBR011C","ProSitePatterns","PS00387","Inorganic pyrophosphatase signature.","Inorganic pyrophosphatase",1,49,1,336,0.241997027754348,6.79737918503151,0.446070579052497
"YAF031","YBR196C","ProSitePatterns","PS00174","Phosphoglucose isomerase signature 2.","Phosphoglucose isomerase, conserved site",1,49,1,336,0.241997027754348,6.79737918503151,0.446070579052497
"YAF031","YBR196C","ProSitePatterns","PS00765","Phosphoglucose isomerase signature 1.","Phosphoglucose isomerase, conserved site",1,49,1,336,0.241997027754348,6.79737918503151,0.446070579052497
"YAF031","YCL030C","ProSitePatterns","PS00611","Histidinol dehydrogenase signature.","Histidinol dehydrogenase, conserved site",1,49,1,336,0.241997027754348,6.79737918503151,0.446070579052497
"YAF031","YCR012W","ProSitePatterns","PS00111","Phosphoglycerate kinase signature.","Phosphoglycerate kinase, conserved site",1,49,1,336,0.241997027754348,6.79737918503151,0.446070579052497
"YAF031","YDL061C","ProSitePatterns","PS00527","Ribosomal protein S14 signature.","Ribosomal protein S14, conserved site",1,49,1,336,0.241997027754348,6.79737918503151,0.446070579052497
"YAF031","YDL145C;YMR146C","ProSitePatterns","PS00678","Trp-Asp (WD) repeats signature.","WD40 repeat, conserved site",2,48,9,328,0.426912751537449,1.51662354695617,0.483986648801814
"YAF031","YDL182W","ProSitePatterns","PS00815","Alpha-isopropylmalate and homocitrate synthases signature 1.","Alpha-isopropylmalate/homocitrate synthase, conserved site",1,49,2,335,0.340438972201835,3.4022771041433,0.453206041486902
