"Pulldown stock ID","Enriched Interacors ID","Analysis","Signature accession","Signature description","Interpro description","Enriched IN signature","Enriched NOT in signature","Quantified IN signature","Quantified NOT in signature","P-value","Estimate","Adjusted P-value"
"YAF010","YBL004W","Pfam","PF07539","Down-regulated in metastasis","Down-regulated-in-metastasis protein",1,70,1,673,0.181637439561233,9.55343805920482,0.273757287132402
"YAF010","YBR072W","Pfam","PF00011","Hsp20/alpha crystallin family","Alpha crystallin/Hsp20 domain",1,70,1,673,0.181637439561233,9.55343805920482,0.273757287132402
"YAF010","YBR087W","Pfam","PF13177","DNA polymerase III, delta subunit","-",1,70,1,673,0.181637439561233,9.55343805920482,0.273757287132402
"YAF010","YCL037C","Pfam","PF05383","La domain","La-type HTH domain",1,70,1,673,0.181637439561233,9.55343805920482,0.273757287132402
"YAF010","YCR057C;YMR049C;YMR093W;YPR137W","Pfam","PF00400","WD domain, G-beta repeat","WD40 repeat",4,67,21,653,0.208192015200854,1.85440547626606,0.297578804336004
"YAF010","YCR057C","Pfam","PF04003","Dip2/Utp12 Family","Small-subunit processome, Utp12",1,70,3,671,0.330663009558094,3.18749505297985,0.385651314916979
"YAF010","YDL040C","Pfam","PF12569","NMDA receptor-regulated protein 1","N-terminal acetyltransferase A, auxiliary subunit",1,70,1,673,0.181637439561233,9.55343805920482,0.273757287132402
"YAF010","YDL066W","Pfam","PF00180","Isocitrate/isopropylmalate dehydrogenase","Isopropylmalate dehydrogenase-like domain",1,70,4,670,0.394796513365618,2.38879511875454,0.442778179169115
"YAF010","YDL175C;YIL079C","Pfam","PF00098","Zinc knuckle","Zinc finger, CCHC-type",2,69,2,672,0.0473668764947536,9.677009515768,0.273757287132402
"YAF010","YDL182W","Pfam","PF00682","HMGL-like","Pyruvate carboxyltransferase",1,70,1,673,0.181637439561233,9.55343805920482,0.273757287132402
"YAF010","YDL208W","Pfam","PF01248","Ribosomal protein L7Ae/L30e/S12e/Gadd45 family","Ribosomal protein L7Ae/L30e/S12e/Gadd45",1,70,6,668,0.505429915245196,1.58927473696309,0.539261937969519
"YAF010","YDR449C","Pfam","PF08640","U3 small nucleolar RNA-associated protein 6","U3 small nucleolar RNA-associated protein 6",1,70,1,673,0.181637439561233,9.55343805920482,0.273757287132402
"YAF010","YEL031W","Pfam","PF00122","E1-E2 ATPase","-",1,70,2,672,0.259838976292259,4.78218709828752,0.330133578574222
"YAF010","YEL031W","Pfam","PF00702","haloacid dehalogenase-like hydrolase","-",1,70,2,672,0.259838976292259,4.78218709828752,0.330133578574222
"YAF010","YEL046C","Pfam","PF01212","Beta-eliminating lyase","Aromatic amino acid beta-eliminating lyase/threonine aldolase",1,70,1,673,0.181637439561233,9.55343805920482,0.273757287132402
"YAF010","YER151C","Pfam","PF00443","Ubiquitin carboxyl-terminal hydrolase","Peptidase C19, ubiquitin carboxyl-terminal hydrolase",1,70,1,673,0.181637439561233,9.55343805920482,0.273757287132402
