"Pulldown stock ID","Enriched Interacors ID","Analysis","Signature accession","Signature description","Interpro description","Enriched IN signature","Enriched NOT in signature","Quantified IN signature","Quantified NOT in signature","P-value","Estimate","Adjusted P-value"
"YAF008","YBR072W","CDD","cd06464","ACD_sHsps-like","-",1,24,1,407,0.112265845522197,16.6356898078969,0.207737084647102
"YAF008","YBR082C","CDD","cd00195","UBCc","Ubiquitin-conjugating enzyme E2",1,24,1,407,0.112265845522197,16.6356898078969,0.207737084647102
"YAF008","YBR119W","CDD","cd12247","RRM2_U1A_like","-",1,24,1,407,0.112265845522197,16.6356898078969,0.207737084647102
"YAF008","YER029C","CDD","cd01717","Sm_B","-",1,24,1,407,0.112265845522197,16.6356898078969,0.207737084647102
"YAF008","YER172C","CDD","cd18019","DEXHc_Brr2_1","-",1,24,1,407,0.112265845522197,16.6356898078969,0.207737084647102
"YAF008","YER172C","CDD","cd18021","DEXHc_Brr2_2","-",1,24,1,407,0.112265845522197,16.6356898078969,0.207737084647102
"YAF008","YER172C","CDD","cd18795","SF2_C_Ski2","-",1,24,2,406,0.163758545897939,8.35920633278178,0.218802000031034
"YAF008","YGL099W","CDD","cd01857","HSR1_MMR1","-",1,24,1,407,0.112265845522197,16.6356898078969,0.207737084647102
"YAF008","YGR204W","CDD","cd00477","FTHFS","-",1,24,2,406,0.163758545897939,8.35920633278178,0.218802000031034
"YAF008","YGR204W","CDD","cd01080","NAD_bind_m-THF_DH_Cyclohyd","Tetrahydrofolate dehydrogenase/cyclohydrolase, NAD(P)-binding domain",1,24,2,406,0.163758545897939,8.35920633278178,0.218802000031034
"YAF008","YGR234W","CDD","cd06184","flavohem_like_fad_nad_binding","-",1,24,1,407,0.112265845522197,16.6356898078969,0.207737084647102
"YAF008","YGR234W","CDD","cd14777","Yhb1-globin-like","-",1,24,1,407,0.112265845522197,16.6356898078969,0.207737084647102
"YAF008","YHR165C","CDD","cd08056","MPN_PRP8","-",1,24,1,407,0.112265845522197,16.6356898078969,0.207737084647102
"YAF008","YHR165C","CDD","cd13838","RNase_H_like_Prp8_IV","PRP8 domain IV core",1,24,1,407,0.112265845522197,16.6356898078969,0.207737084647102
"YAF008","YIL061C","CDD","cd12236","RRM_snRNP70","snRNP70, RNA recognition motif",1,24,1,407,0.112265845522197,16.6356898078969,0.207737084647102
"YAF008","YJL111W","CDD","cd03340","TCP1_eta","T-complex protein 1, eta subunit",1,24,1,407,0.112265845522197,16.6356898078969,0.207737084647102
"YAF008","YJR014W","CDD","cd11607","DENR_C","-",1,24,1,407,0.112265845522197,16.6356898078969,0.207737084647102
"YAF008","YJR076C","CDD","cd01850","CDC_Septin","Septin",1,24,5,403,0.301600997753197,3.34252878173527,0.336961114731158
"YAF008","YKL012W","CDD","cd00201","WW","WW domain",1,24,1,407,0.112265845522197,16.6356898078969,0.207737084647102
"YAF008","YKL126W","CDD","cd11651","YPK1_N_like","-",1,24,1,407,0.112265845522197,16.6356898078969,0.207737084647102
"YAF008","YKL173W","CDD","cd01683","EF2_IV_snRNP","-",1,24,1,407,0.112265845522197,16.6356898078969,0.207737084647102
"YAF008","YKL173W","CDD","cd04090","EF2_II_snRNP","-",1,24,1,407,0.112265845522197,16.6356898078969,0.207737084647102
"YAF008","YKL173W","CDD","cd04098","eEF2_C_snRNP","116kDa U5 small nuclear ribonucleoprotein component, C-terminal",1,24,1,407,0.112265845522197,16.6356898078969,0.207737084647102
"YAF008","YKL173W","CDD","cd04167","Snu114p","Snu114, GTP-binding domain",1,24,1,407,0.112265845522197,16.6356898078969,0.207737084647102
"YAF008","YKL173W","CDD","cd16264","snRNP_III","-",1,24,1,407,0.112265845522197,16.6356898078969,0.207737084647102
"YAF008","YLL036C","CDD","cd16656","RING-Ubox_PRP19","-",1,24,1,407,0.112265845522197,16.6356898078969,0.207737084647102
"YAF008","YLR275W","CDD","cd01720","Sm_D2","Small nuclear ribonucleoprotein Sm D2",1,24,1,407,0.112265845522197,16.6356898078969,0.207737084647102
"YAF008","YLR380W","CDD","cd00170","SEC14","CRAL-TRIO lipid binding domain",1,24,2,406,0.163758545897939,8.35920633278178,0.218802000031034
"YAF008","YML008C","CDD","cd02440","AdoMet_MTases","-",1,24,5,403,0.301600997753197,3.34252878173527,0.336961114731158
"YAF008","YNL251C","CDD","cd12331","RRM_NRD1_SEB1_like","Nrd1/Seb1, RNA recognition motif",1,24,1,407,0.112265845522197,16.6356898078969,0.207737084647102
"YAF008","YNL251C","CDD","cd16984","CID_Nrd1_like","-",1,24,1,407,0.112265845522197,16.6356898078969,0.207737084647102
"YAF008","YOL041C","CDD","cd12669","RRM1_Nop12p_like","Nop12, RNA recognition motif 1",1,24,1,407,0.112265845522197,16.6356898078969,0.207737084647102
"YAF008","YOL041C","CDD","cd12670","RRM2_Nop12p_like","-",1,24,1,407,0.112265845522197,16.6356898078969,0.207737084647102
"YAF008","YOL115W","CDD","cd05402","NT_PAP_TUTase","-",1,24,1,407,0.112265845522197,16.6356898078969,0.207737084647102
"YAF008","YPL178W","CDD","cd12240","RRM_NCBP2","NCBP2, RNA recognition motif",1,24,1,407,0.112265845522197,16.6356898078969,0.207737084647102
"YAF008","YPL190C","CDD","cd12342","RRM_Nab3p","Nab3, RNA recognition motif",1,24,1,407,0.112265845522197,16.6356898078969,0.207737084647102
"YAF008","YBR072W;YBR082C;YDR240C;YER029C;YER172C;YGL099W;YGR013W;YGR162W;YHR165C;YIL061C;YJL111W;YJR076C;YKL126W;YKL173W;YLR298C;YML074C;YNL189W;YNL251C;YOL041C;YOL115W;YPL178W;YPL190C","MobiDBLite","mobidb-lite","consensus disorder prediction","-",22,0,313,0,1,0,1
"YAF008","YBR072W","Pfam","PF00011","Hsp20/alpha crystallin family","Alpha crystallin/Hsp20 domain",1,34,1,629,0.102568167406468,18.2435376446155,0.207737084647102
"YAF008","YBR082C","Pfam","PF00179","Ubiquitin-conjugating enzyme","Ubiquitin-conjugating enzyme E2",1,34,1,629,0.102568167406468,18.2435376446155,0.207737084647102
"YAF008","YBR119W;YIL061C;YNL251C;YOL041C;YPL178W;YPL190C","Pfam","PF00076","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)","RNA recognition motif domain",6,29,21,609,0.00181814344821394,5.96720947729964,0.207737084647102
"YAF008","YDL087C","Pfam","PF03194","LUC7 N_terminus","Luc7-related",1,34,1,629,0.102568167406468,18.2435376446155,0.207737084647102
"YAF008","YDR240C","Pfam","PF19097","Snu56-like U1 small nuclear ribonucleoprotein component","Snu56-like U1 small nuclear ribonucleoprotein component",1,34,1,629,0.102568167406468,18.2435376446155,0.207737084647102
"YAF008","YER029C;YLR275W","Pfam","PF01423","LSM domain","LSM domain, eukaryotic/archaea-type",2,33,5,625,0.0478607809082142,7.52267032028384,0.207737084647102
"YAF008","YER172C","Pfam","PF00270","DEAD/DEAH box helicase","DEAD/DEAH box helicase domain",1,34,18,612,0.647195499869596,1,0.672087634479965
"YAF008","YER172C","Pfam","PF00271","Helicase conserved C-terminal domain","Helicase, C-terminal",1,34,21,609,0.701568711549609,0.853125061151598,0.72339437267693
"YAF008","YER172C","Pfam","PF02889","Sec63 Brl domain","Sec63 domain",1,34,1,629,0.102568167406468,18.2435376446155,0.207737084647102
"YAF008","YER172C","Pfam","PF18149","N-terminal helicase PWI domain","Brr2, N-terminal helicase PWI domain",1,34,1,629,0.102568167406468,18.2435376446155,0.207737084647102
"YAF008","YGL099W","Pfam","PF01926","50S ribosome-binding GTPase","GTP binding domain",1,34,6,624,0.316300491699339,3.05038617404307,0.350963559282828
"YAF008","YGR162W;YMR125W","Pfam","PF02854","MIF4G domain","MIF4G-like, type 3",2,33,3,627,0.0243631540248551,12.530770144035,0.207737084647102
"YAF008","YGR162W","Pfam","PF12152","Eukaryotic translation initiation factor 4G1","Eukaryotic translation initiation factor 4G1, eIF4E-binding domain",1,34,2,628,0.149943905175357,9.15703512348582,0.218802000031034
"YAF008","YGR175C","Pfam","PF08491","Squalene epoxidase","Squalene epoxidase",1,34,1,629,0.102568167406468,18.2435376446155,0.207737084647102
"YAF008","YGR204W","Pfam","PF00763","Tetrahydrofolate dehydrogenase/cyclohydrolase, catalytic domain","Tetrahydrofolate dehydrogenase/cyclohydrolase, catalytic domain",1,34,2,628,0.149943905175357,9.15703512348582,0.218802000031034
