"Pulldown stock ID","Enriched Interacors ID","Analysis","Signature accession","Signature description","Interpro description","Enriched IN signature","Enriched NOT in signature","Quantified IN signature","Quantified NOT in signature","P-value","Estimate","Adjusted P-value"
"YAF016","YBR154C","Gene3D","G3DSA:3.40.1340.10","-","RNA polymerase Rpb5, N-terminal domain superfamily",1,22,1,518,0.0831451937439892,23.0508094061919,0.152337433619948
"YAF016","YBR154C","Gene3D","G3DSA:3.90.940.20","-","RPB5-like RNA polymerase subunit superfamily",1,22,1,518,0.0831451937439892,23.0508094061919,0.152337433619948
"YAF016","YDL029W","Gene3D","G3DSA:3.30.420.40","-","-",1,22,12,507,0.434580388499241,1.91739705666512,0.452318363540026
"YAF016","YDL029W","Gene3D","G3DSA:3.90.640.10","Actin; Chain A","-",1,22,10,509,0.382169154418229,2.30855189310483,0.409466951162388
"YAF016","YDL140C","Gene3D","G3DSA:1.10.132.30","-","RNA polymerase Rpb1, funnel domain superfamily",1,22,3,516,0.159653712724083,7.74506901543194,0.184858061059745
"YAF016","YDL140C","Gene3D","G3DSA:1.10.150.390","-","-",1,22,2,517,0.122196416973412,11.5925470187482,0.182634218547905
"YAF016","YDL140C","Gene3D","G3DSA:1.10.274.100","-","RNA polymerase Rpb1, domain 3 superfamily",1,22,3,516,0.159653712724083,7.74506901543194,0.184858061059745
"YAF016","YDL140C","Gene3D","G3DSA:1.20.120.1280","-","-",1,22,3,516,0.159653712724083,7.74506901543194,0.184858061059745
"YAF016","YDL140C","Gene3D","G3DSA:2.20.25.410","-","-",1,22,2,517,0.122196416973412,11.5925470187482,0.182634218547905
"YAF016","YDL140C","Gene3D","G3DSA:2.40.40.20","-","-",1,22,5,514,0.230033070601482,4.64568551014454,0.252838073290423
"YAF016","YDL140C","Gene3D","G3DSA:3.30.1360.140","-","RNA polymerase Rpb1, domain 7 superfamily",1,22,1,518,0.0831451937439892,23.0508094061919,0.152337433619948
"YAF016","YDL140C","Gene3D","G3DSA:3.30.1490.180","RNA polymerase ii","-",1,22,3,516,0.159653712724083,7.74506901543194,0.184858061059745
"YAF016","YDR375C","Gene3D","G3DSA:3.40.50.300","-","-",1,22,53,466,0.915167508133673,0.400139170930004,0.926062359420979
"YAF016","YDR404C;YOR224C","Gene3D","G3DSA:2.40.50.140","-","-",2,21,18,501,0.206136696272445,2.64370766390129,0.230521567293186
"YAF016","YDR404C","Gene3D","G3DSA:3.30.1490.120","-","RNA polymerase Rpb7-like, N-terminal domain superfamily",1,22,2,517,0.122196416973412,11.5925470187482,0.182634218547905
"YAF016","YER007C-A","Gene3D","G3DSA:2.30.130.10","-","PUA domain superfamily",1,22,1,518,0.0831451937439892,23.0508094061919,0.152337433619948
"YAF016","YGL070C","Gene3D","G3DSA:2.20.25.10","-","-",1,22,1,518,0.0831451937439892,23.0508094061919,0.152337433619948
"YAF016","YGR005C","Gene3D","G3DSA:1.10.10.10","winged helix repressor DNA binding domain","Winged helix-like DNA-binding domain superfamily",1,22,5,514,0.230033070601482,4.64568551014454,0.252838073290423
"YAF016","YGR116W","Gene3D","G3DSA:1.10.10.2740","-","Spt6, Death-like domain",1,22,1,518,0.0831451937439892,23.0508094061919,0.152337433619948
"YAF016","YGR116W","Gene3D","G3DSA:1.10.10.650","-","Tex-like protein, HTH domain superfamily",1,22,1,518,0.0831451937439892,23.0508094061919,0.152337433619948
"YAF016","YGR116W","Gene3D","G3DSA:1.10.150.850","-","-",1,22,1,518,0.0831451937439892,23.0508094061919,0.152337433619948
"YAF016","YGR116W","Gene3D","G3DSA:1.10.3500.10","-","Tex-like domain superfamily",1,22,1,518,0.0831451937439892,23.0508094061919,0.152337433619948
"YAF016","YGR116W","Gene3D","G3DSA:3.30.420.140","-","YqgF/RNase H-like domain superfamily",1,22,1,518,0.0831451937439892,23.0508094061919,0.152337433619948
"YAF016","YGR116W","Gene3D","G3DSA:3.30.505.10","SHC Adaptor Protein","SH2 domain superfamily",1,22,1,518,0.0831451937439892,23.0508094061919,0.152337433619948
"YAF016","YHR143W-A","Gene3D","G3DSA:2.20.28.30","RNA polymerase ii","-",1,22,1,518,0.0831451937439892,23.0508094061919,0.152337433619948
"YAF016","YHR214C-B","Gene3D","G3DSA:3.30.420.10","-","Ribonuclease H superfamily",1,22,3,516,0.159653712724083,7.74506901543194,0.184858061059745
