"Pulldown stock ID","Enriched Interacors ID","Analysis","Signature accession","Signature description","Interpro description","Enriched IN signature","Enriched NOT in signature","Quantified IN signature","Quantified NOT in signature","P-value","Estimate","Adjusted P-value"
"YAF019","YAL016W","ProSiteProfiles","PS50077","HEAT repeat profile.","HEAT, type 2",1,14,6,436,0.209578724783443,5.14958865794531,0.247058131770263
"YAF019","YDR171W","ProSiteProfiles","PS01031","Small heat shock protein (sHSP) domain profile.","Alpha crystallin/Hsp20 domain",1,14,2,440,0.095473914545664,15.3819215794634,0.15466556572233
"YAF019","YER086W","ProSiteProfiles","PS51672","ACT-like domain profile.","Threonine dehydratase, ACT-like domain",1,14,1,441,0.0646377979960844,30.464585815838,0.15466556572233
"YAF019","YFL016C","ProSiteProfiles","PS50076","dnaJ domain profile.","DnaJ domain",1,14,6,436,0.209578724783443,5.14958865794531,0.247058131770263
"YAF019","YFL016C","ProSiteProfiles","PS51188","Zinc finger CR-type profile.","Heat shock protein DnaJ, cysteine-rich domain",1,14,2,440,0.095473914545664,15.3819215794634,0.15466556572233
"YAF019","YFR053C","ProSiteProfiles","PS51748","Hexokinase domain profile.","Hexokinase",1,14,3,439,0.125359137633362,10.2930416711106,0.17099010070732
"YAF019","YGR250C;YIR001C","ProSiteProfiles","PS50102","Eukaryotic RNA Recognition Motif (RRM) profile.","RNA recognition motif domain",2,13,24,418,0.207499284746635,2.67068177768973,0.247058131770263
"YAF019","YIL066C","ProSiteProfiles","PS51161","ATP-cone domain profile.","ATP-cone domain",1,14,2,440,0.095473914545664,15.3819215794634,0.15466556572233
"YAF019","YJL130C","ProSiteProfiles","PS50975","ATP-grasp fold profile.","ATP-grasp fold",1,14,7,435,0.235926100623995,4.40994272786647,0.270227413126065
"YAF019","YJL130C","ProSiteProfiles","PS51273","Glutamine amidotransferase type 1 domain profile.","Glutamine amidotransferase",1,14,6,436,0.209578724783443,5.14958865794531,0.247058131770263
"YAF019","YJL130C;YMR120C","ProSiteProfiles","PS51855","MGS-like domain profile.","Methylglyoxal synthase-like domain",2,13,4,438,0.0139978721178304,16.4783511083639,0.15466556572233
"YAF019","YKL104C","ProSiteProfiles","PS51278","Glutamine amidotransferase type 2 domain profile.","Glutamine amidotransferase type 2 domain",1,14,5,437,0.182385332287461,6.18414784247413,0.222303631429622
"YAF019","YKL104C","ProSiteProfiles","PS51464","SIS domain profile.","Sugar isomerase (SIS)",1,14,1,441,0.0646377979960844,30.464585815838,0.15466556572233
"YAF019","YLR113W","ProSiteProfiles","PS50011","Protein kinase domain profile.","Protein kinase domain",1,14,14,428,0.398646171867205,2.17850714249948,0.429209045043691
"YAF019","YMR128W","ProSiteProfiles","PS51192","Superfamilies 1 and 2 helicase ATP-binding type-1 domain profile.","Helicase superfamily 1/2, ATP-binding domain",1,14,24,418,0.575761698897827,1.24339518943058,0.58851591374683
"YAF019","YMR128W","ProSiteProfiles","PS51194","Superfamilies 1 and 2 helicase C-terminal domain profile.","Helicase, C-terminal",1,14,24,418,0.575761698897827,1.24339518943058,0.58851591374683
"YAF019","YPL084W","ProSiteProfiles","PS51180","BRO1 domain profile.","BRO1 domain",1,14,1,441,0.0646377979960844,30.464585815838,0.15466556572233
"YAF019","YPL211W","ProSiteProfiles","PS50890","PUA domain profile.","PUA domain",1,14,4,438,0.154320755592522,7.73086621272007,0.197800016096765
"YAF019","YAL016W;YDR171W;YFR015C;YGR250C;YGR261C;YIL066C;YIR001C;YMR128W;YPL084W","MobiDBLite","mobidb-lite","consensus disorder prediction","-",9,0,473,0,1,0,1
"YAF019","YAL016W;YGR261C","SUPERFAMILY","SSF48371","ARM repeat","Armadillo-type fold",2,29,45,853,0.472560691272505,1.30685624720898,0.500449518954161
"YAF019","YCL064C;YER086W","SUPERFAMILY","SSF53686","Tryptophan synthase beta subunit-like PLP-dependent enzymes","Tryptophan synthase beta subunit-like PLP-dependent enzyme",2,29,5,893,0.0203960390320445,12.2157682233247,0.15466556572233
